EAR,Label
0.2361135208946798,0
0.3256081113882682,0
0.3315104437925501,0
0.3032564803279131,0
0.3288626626930637,0
0.336905510975246,0
0.3868855335526664,0
0.37388698112851604,0
0.35331105091965875,0
0.3054482722427262,0
0.3447808126307419,0
0.4083520539613431,0
0.384968805602848,0
0.390273579423421,0
0.39162789805300724,0
0.4027776462611592,0
0.28724907619906404,0
0.36548548663168307,0
0.40485794527760155,0
0.3404324232751114,0
0.33445721256268157,0
0.3506095149666657,0
0.3121759943705352,0
0.40626838936818344,0
0.4013317361187573,0
0.3847927376509658,0
0.3312112206981759,0
0.3534603743603487,0
0.35879568019398084,0
0.3482609413933382,0
0.34432849383927266,0
0.23788520889213544,0
0.3206511935862936,0
0.2867091519323437,0
0.33559517439796316,0
0.3811487229109609,0
0.3793749620701058,0
0.35975383254052484,0
0.36678198660693573,0
0.37212165716121454,0
0.37506846013333595,0
0.3881827906776797,0
0.3496081484007605,0
0.34992384024938394,0
0.3134345976805638,0
0.35344528699705585,0
0.3075316283290974,0
0.26716854470330964,0
0.3192386130058884,0
0.33254507728764715,0
0.33945263810061765,0
0.32861600890313725,0
0.3091028092386232,0
0.31233073938819667,0
0.32769479187675,0
0.3263583989102532,0
0.34011259333007715,0
0.31965245009204313,0
0.3213131623677078,0
0.3237386740890269,0
0.33535320050456535,0
0.3423092190503645,0
0.36120483459149866,0
0.30506385555913906,0
0.35235301404980535,0
0.33263438294855263,0
0.3430139029171364,0
0.28977368463379694,0
0.32479897167960586,0
0.30727363744196257,0
0.3033547426534501,0
0.3397363783881906,0
0.32100175327498043,0
0.3037208376403726,0
0.29035015974077266,0
0.31552060940121185,0
0.33995044571441735,0
0.3498046203836983,0
0.3609387341863065,0
0.34353981523515476,0
0.3739884332664799,0
0.36086181990716937,0
0.3916411883973825,0
0.3733449395775845,0
0.3216703060460238,0
0.32570426028508614,0
0.34570276511116893,0
0.31242813077472315,0
0.3577908377543761,0
0.33100744696242473,0
0.31595451059008983,0
0.3491117284376951,0
0.34546358558218115,0
0.36089676018952943,0
0.34854618235236057,0
0.352994895267899,0
0.336082861943962,0
0.3218297320621304,0
0.3024441443166217,0
0.35596134957409203,0
0.36861165407314334,0
0.36370791964989924,0
0.38056632450858996,0
0.36611105494194773,0
0.3332500376378708,0
0.3784177907987392,0
0.3558111023883461,0
0.37125592355254683,0
0.33343746472005675,0
0.34329052036194824,0
0.25691881444572673,0
0.3443961271289341,0
0.3641462460266768,0
0.3662418210406406,0
0.3861764353174167,0
0.3722462044127617,0
0.3756529081330702,0
0.38064324534743044,0
0.3682852181860341,0
0.3822029135057737,0
0.37704531622618376,0
0.37910717461394705,0
0.37735415782870496,0
0.3632884475864468,0
0.35040716120813675,0
0.3711338311237543,0
0.37649578500978265,0
0.31111481264823027,0
0.29759519692243047,0
0.27606252015339594,0
0.30924285822894704,0
0.3506660234509593,0
0.3424712397070315,0
0.3365213360487459,0
0.3212376646801407,0
0.3448003308376141,0
0.37062144645108497,0
0.34758308976897534,0
0.2930215919952188,0
0.3739799882458312,0
0.3267607329794763,0
0.3081635627802062,0
0.2991433117000659,0
0.3481987016510344,0
0.29910668766324766,0
0.2799724930746582,0
0.30197150568306186,0
0.28294500988683124,0
0.32291099796587275,0
0.2898310627106264,0
0.29342709351521756,0
0.32912940901412546,0
0.3180255761908987,0
0.32671194706111195,0
0.32114828744028867,0
0.32492266405589554,0
0.35204249287417555,0
0.37963969877970943,0
0.35081526652596395,0
0.3358906958967992,0
0.3192013155774629,0
0.3240565986101932,0
0.33263331398719864,0
0.30656412793847254,0
0.33317074344073316,0
0.3422890353457768,0
0.35201043935226217,0
0.36804740146568393,0
0.29405879362745313,0
0.3231271297926177,0
0.3520030174113078,0
0.3078603294859654,0
0.296613740989776,0
0.2845750336585251,0
0.29700000512155056,0
0.3170520681057946,0
0.29054882997260423,0
0.29387576488299094,0
0.27310722747571664,0
0.25345250897635824,0
0.290167842162232,0
0.297790155314246,0
0.3242400992270339,0
0.3397609823669777,0
0.28697754287822597,0
0.2625407300762702,0
0.2634341229265468,0
0.2901893162125423,0
0.3152732412264564,0
0.31320507186251784,0
